SourceFile	Instrument	SerialNumber	DeconvolutionEngine	StartTimeStamp	RTDuration	mzMLMS1Count	mzMLMSnCount	DeconvMSnWithPeaksCount	DeconvMSnWithoutPeaksCount	DeconvMSnWithPeaksFraction	Redundancy	HighestDegree	LargestComponentSize	ComponentCount	mzMLHCDCount	mzMLCIDCount	mzMLETDCount	mzMLECDCount	mzMLEThcDCount	mzMLETciDCount	mzMLPreZMin	mzMLPreZQ1	mzMLPreZQ2	mzMLPreZQ3	mzMLPreZMax	DeconvPreZMin	DeconvPreZQ1	DeconvPreZQ2	DeconvPreZQ3	DeconvPreZMax	DeconvPreMassMin	DeconvPreMassQ1	DeconvPreMassQ2	DeconvPreMassQ3	DeconvPreMassMax	mzMLPeakCountMin	mzMLPeakCountQ1	mzMLPeakCountQ2	mzMLPeakCountQ3	mzMLPeakCountMax	DeconvPeakCountMin	DeconvPeakCountQ1	DeconvPeakCountQ2	DeconvPeakCountQ3	DeconvPeakCountMax	AALinkCountMin	AALinkCountQ1	AALinkCountQ2	AALinkCountQ3	AALinkCountMax	TagLengthMin	TagLengthQ1	TagLengthQ2	TagLengthQ3	TagLengthMax	AALinkCountAbove2	TagLengthAbove2
DSB_20181116_APA_DS46_F1_01	LTQ FT Ultra	LTQ40421	FLASHDeconv	2018-11-16T13:11:15Z	114.997574	2398	1669	1438	0	0.8615938	0.00079461635	40	103	1207	0	1669	0	0	0	0	3	7	9	12	22	1	7	9	13	54	699.22715	8041.378829	10342.262011	12635.543998	50432.955931	205	1370	2800	4232	7778	3	17	34	54	146	0	2	8	19	105	0	1	3	5	19	1046	789
DSB_20181116_APA_DS46_F1_02	LTQ FT Ultra	LTQ40421	FLASHDeconv	2018-11-16T15:31:34Z	115.027145	2425	1641	1459	0	0.889092	0.0009636982	42	120	1207	0	1641	0	0	0	0	3	7	9	12	20	1	7	10	13	66	699.226781	8258.891292	10803.493542	13176.483689	76964.718541	258	1548	2902	4142	7872	3	19	35	55	160	0	3	9	20	116	0	1	3	5	21	1111	839
DSB_20181116_APA_DS46_F2_01	LTQ FT Ultra	LTQ40421	FLASHDeconv	2018-11-16T17:40:14Z	114.98558	2393	1595	1439	0	0.9021944	0.0016314838	62	153	1128	0	1595	0	0	0	0	3	8	11	14	22	1	9	12	15	33	729.50297	9974.078544	12812.677071	15064.520349	38026.414413	229	1642	3119	4387	9023	3	20	35	56	177	0	3	9	19	141	0	1	3	5	21	1117	818
DSB_20181116_APA_DS46_F2_02	LTQ FT Ultra	LTQ40421	FLASHDeconv	2018-11-16T19:48:57Z	115.066696	2374	1614	1448	0	0.8971499	0.0024751152	80	155	1127	0	1614	0	0	0	0	3	8	11	14	23	1	9	12	15	44	844.118043	9964.013022	13224.452871	15064.525795	46966.389457	198	1642	3233	4449	8486	3	22	36	57	173	0	3	9	20	119	0	2	3	5	18	1150	853
DSB_20181116_APA_DS46_F3_01	LTQ FT Ultra	LTQ40421	FLASHDeconv	2018-11-17T00:06:21Z	115.09372	2248	1370	1206	0	0.880292	0.00051746797	16	32	1037	0	1370	0	0	0	0	3	10	13	16	24	1	11	14	17	40	729.5031	11797.135353	15064.526387	17456.201261	38026.477991	234	1111	2601	4645	10000	3	13	25	43	184	0	1	5	14	148	0	1	2	5	22	781	550
DSB_20181116_APA_DS46_F3_02	LTQ FT Ultra	LTQ40421	FLASHDeconv	2018-11-17T02:15:00Z	115.07831	2224	1376	1197	0	0.8699128	0.00060770655	18	21	1013	0	1376	0	0	0	0	3	11	14	16	25	1	12	15	18	37	729.50326	12565.686634	15507.359702	17746.59892	38026.451181	256	1028	2587	4730	9949	3	13	24	44	191	0	1	5	14	140	0	1	2	4	18	751	543
DSB_20181116_APA_DS46_F4_01	LTQ FT Ultra	LTQ40421	FLASHDeconv	2018-11-17T04:23:42Z	115.08607	2161	1229	1070	0	0.8706265	0.0004231398	12	15	936	0	1229	0	0	0	0	3	12	16	19	25	1	14	18	22	42	697.247265	15636.467601	18813.704929	21764.821704	38026.502693	217	1428	3570	5869	10000	3	13	28	45	183	0	1	5	13	131	0	1	2	4	16	657	491
DSB_20181116_APA_DS46_F4_02	LTQ FT Ultra	LTQ40421	FLASHDeconv	2018-11-17T06:32:22Z	114.95568	2189	1266	1093	0	0.86334914	0.00037534896	8	9	953	0	1266	0	0	0	0	3	13	16	19	25	1	15	18	22	57	697.246961	15994.901836	19772.452472	22006.266921	56007.649842	278	1371	3712	5884	10000	3	14	30	46	167	0	1	6	13	130	0	1	2	5	22	715	494
DSB_RM_20190927_cyto_neutrophil_F1_01	LTQ FT Ultra		FLASHDeconv	2019-09-27T23:56:30Z	120.82111	1399	1691	1400	0	0.82791245	0.0010007148	27	94	1104	0	1691	0	0	0	0	3	4	7	9	19	1	5	7	11	30	711.987496	5047.724904	7863.732494	10827.637078	26852.634487	337	861	2248	3467	7615	3	15	42	70	160	0	2	12	26	132	0	1	3	6	24	1031	861
DSB_RM_20190927_cyto_neutrophil_F1_02	LTQ FT Ultra		FLASHDeconv	2019-09-28T02:10:13Z	120.8934	1407	1721	1409	0	0.81871	0.0010051052	28	129	1113	0	1721	0	0	0	0	3	5	7	10	20	1	5	7	10	30	711.986923	5268.650005	7917.272192	10827.639972	26586.478249	315	926	2394	3632	7728	3	15	43	71	157	0	2	12	26	118	0	1	3	6	23	1044	852
DSB_RM_20190927_cyto_neutrophil_F2_01	LTQ FT Ultra		FLASHDeconv	2019-09-28T04:23:26Z	120.9185	1402	1677	1328	0	0.79189026	0.0012745027	43	166	1096	0	1677	0	0	0	0	3	5	7	11	23	1	6	9	12	36	785.271644	6434.332641	10249.183162	12681.271798	26554.086558	326	901	2719	3919	10000	3	17	35	60	153	0	3	10	21	94	0	1	3	6	19	1013	831
DSB_RM_20190927_cyto_neutrophil_F2_02	LTQ FT Ultra		FLASHDeconv	2019-09-28T06:36:37Z	121.06171	1389	1677	1313	0	0.78294575	0.0019423495	61	184	1056	0	1677	0	0	0	0	3	5	8	11	25	1	6	9	12	51	762.598518	6490.135158	10003.117746	12681.25459	50832.167708	318	952	2812	3943	8223	3	20	38	62	224	0	3	12	23	108	0	2	4	6	23	1036	833
DSB_RM_20191010_Nuc_CD3_F5_01	LTQ FT Ultra		FLASHDeconv	2019-10-10T11:13:24Z	121.022316	1119	1224	821	0	0.67075163	6.8328336E-05	4	6	802	0	1224	0	0	0	0	3	8	14	18	25	1	6	10	18	85	714.29696	7266.479034	11341.39799	19724.44792	90304.50997	491	1746	4916	10000	10000	3	8	19	45	167	0	0	0	4	111	0	0	0	2	19	245	174
DSB_RM_20191010_Nuc_CD3_F5_02	LTQ FT Ultra		FLASHDeconv	2019-10-10T13:29:43Z	121.09913	1107	1239	829	0	0.66908795	0.00012820288	5	10	796	0	1239	0	0	0	0	3	9	15	18	25	1	6	10	18	70	714.297244	7506.835643	11144.322712	19692.455696	85635.629869	524	2073	5395	10000	10000	3	7	20	44	164	0	0	0	4	107	0	0	0	2	14	246	172
DSB_RM_20191010_Nuc_CD3_F6_01	LTQ FT Ultra		FLASHDeconv	2019-10-10T17:12:03Z	120.97172	1136	1229	763	0	0.62082994	1.3759748E-05	2	3	759	0	1229	0	0	0	0	3	6	14	19	25	1	6	8	21	85	704.175454	7292.207305	9494.329	22538.490335	94999.717658	543	1832	5641	10000	10000	3	6	15	39	164	0	0	0	1	52	0	0	0	1	13	119	70
DSB_RM_20191010_Nuc_CD3_F6_02	LTQ FT Ultra		FLASHDeconv	2019-10-10T19:25:16Z	121.13479	1099	1236	725	0	0.5865696	2.2861497E-05	2	4	719	0	1236	0	0	0	0	3	6	9	18	24	1	6	8	19	86	714.297047	6873.619621	8975.580244	21152.928374	91400.544033	533	1470	4898	10000	10000	3	6	13	32	187	0	0	0	1	61	0	0	0	1	12	99	59
DSB_RM_20191010_Nuc_CD3_F7_01	LTQ FT Ultra		FLASHDeconv	2019-10-10T21:38:53Z	120.94705	1032	523	345	0	0.6596558	0.00035389283	6	7	332	0	523	0	0	0	0	3	6	10	15	24	1	6	8	17	73	704.175615	7129.814166	9332.503841	16620.891335	79724.676832	502	1507	4645	10000	10000	3	6	17	43	153	0	0	0	2	80	0	0	0	1	16	76	50
DSB_RM_20191010_Nuc_CD3_F7_02	LTQ FT Ultra		FLASHDeconv	2019-10-10T23:52:32Z	120.880806	1053	526	315	0	0.5988593	0.00048528967	6	8	300	0	526	0	0	0	0	3	5	8	14	24	1	6	7	14	82	704.175358	6639.52598	8424.701301	14007.9182	99890.095472	531	1141	3807	10000	10000	3	5	13	36	153	0	0	0	1	62	0	0	0	1	13	55	41
DSB_RM_20191010_Nuc_CD3_F8_01	LTQ FT Ultra		FLASHDeconv	2019-10-11T03:34:53Z	120.92966	1086	571	447	0	0.78283715	9.028802E-05	2	3	438	0	571	0	0	0	0	3	5	12	14	23	1	7	8	25	95	705.015625	7957.33721	9809.424848	31993.67583	99523.359164	508	4438	8995	10000	10000	3	12	26	55	161	0	0	0	4	81	0	0	0	2	13	137	88
DSB_RM_20191010_Nuc_CD3_F8_02	LTQ FT Ultra		FLASHDeconv	2019-10-11T05:48:04Z	120.949425	1078	569	441	0	0.77504396	0.00013399299	3	4	429	0	569	0	0	0	0	3	6	11	14	24	1	7	8	26	99	752.244175	8181.924107	9765.592816	29815.988603	97383.184646	508	4648	8513	10000	10000	3	13	26	53	141	0	0	0	4	59	0	0	0	2	22	133	91
DSB_RM_20191010_Nuc_CD3_F9_01	LTQ FT Ultra		FLASHDeconv	2019-10-11T08:01:47Z	121.07411	1017	538	407	0	0.75650555	3.6310383E-05	1	2	404	0	538	0	0	0	0	3	3	6	13	23	1	6	8	13	99	762.598495	7371.633507	9210.065503	13780.534227	99027.248686	549	3894	7959	10000	10000	3	10	19	35	129	0	0	0	1	59	0	0	0	1	16	76	51
DSB_RM_20191010_Nuc_CD3_F9_02	LTQ FT Ultra		FLASHDeconv	2019-10-11T10:15:28Z	121.01088	1029	535	398	0	0.7439252	0.00012657748	2	3	388	0	535	0	0	0	0	3	5	7	14	24	2	7	8	26	82	1836.153599	7362.26555	9664.796141	29815.040862	96470.310262	524	3207	7430	10000	10000	3	9	19	42	157	0	0	0	1	72	0	0	0	1	11	83	57
DSB_RM_20191011_Nuc_CD8_F1_01	LTQ FT Ultra		FLASHDeconv	2019-10-11T13:51:50Z	121.0309	1333	1640	921	0	0.56158537	0.0012155974	27	79	778	0	1640	0	0	0	0	3	7	9	11	22	1	7	9	11	42	695.008738	7237.88403	10100.310301	11425.408163	43288.663591	271	691	1661	3548	8798	3	9	24	46	137	0	0	5	15	84	0	0	2	4	18	543	374
DSB_RM_20191011_Nuc_CD8_F1_02	LTQ FT Ultra		FLASHDeconv	2019-10-11T16:11:02Z	120.955376	1344	1627	905	0	0.5562385	0.0011000831	28	91	770	0	1627	0	0	0	0	3	7	9	11	20	1	7	9	12	53	707.031403	7258.206519	10102.069429	11607.535714	72056.495783	284	611	1490	3453	8980	3	10	25	45	138	0	1	5	15	79	0	1	2	4	26	570	394
DSB_RM_20191011_Nuc_CD8_F2_01	LTQ FT Ultra		FLASHDeconv	2019-10-11T18:24:13Z	121.11084	1268	1556	758	0	0.48714653	0.0018438287	26	82	610	0	1556	0	0	0	0	3	7	10	13	21	1	7	10	14	50	940.156363	7825.342456	11299.382411	13996.861942	62915.190048	286	436	987	2776	9310	3	7	18	38	114	0	0	3	13	91	0	0	2	4	13	404	303
DSB_RM_20191011_Nuc_CD8_F2_02	LTQ FT Ultra		FLASHDeconv	2019-10-11T20:37:26Z	121.03012	1295	1564	711	0	0.45460358	0.0018383154	22	123	575	0	1564	0	0	0	0	3	7	9	13	21	1	7	10	14	74	707.031558	7258.202068	11195.019043	14007.907547	75736.1459	264	416	915	2595	7827	3	7	16	37	124	0	0	3	12	96	0	0	1	5	14	361	278
DSB_RM_20191011_Nuc_CD8_F3_01	LTQ FT Ultra		FLASHDeconv	2019-10-11T22:50:37Z	120.98668	1309	1574	624	0	0.39644217	0.003889369	37	116	449	0	1574	0	0	0	0	3	8	11	14	22	1	7	12	15	43	711.986824	7717.778181	13780.526405	15125.342861	51711.376366	280	422	912	2856	10000	3	6	20	40	143	0	0	4	14	111	0	0	2	5	15	345	267
DSB_RM_20191011_Nuc_CD8_F3_02	LTQ FT Ultra		FLASHDeconv	2019-10-12T01:03:46Z	120.97525	1313	1574	603	0	0.3831004	0.002539903	35	110	467	0	1574	0	0	0	0	3	7	11	14	21	1	7	12	15	55	707.031539	7836.430861	13765.512934	15045.361823	73884.334078	283	410	915	2662	9607	3	5	16	36	130	0	0	2	12	92	0	0	1	4	15	300	246
DSB_RM_20191011_Nuc_CD8_F4_01	LTQ FT Ultra		FLASHDeconv	2019-10-12T04:46:07Z	121.074905	1296	1587	659	0	0.4152489	0.0011853642	22	39	565	0	1587	0	0	0	0	3	8	11	15	23	1	7	12	16	68	705.015445	8217.61123	12107.924124	15335.500446	87426.315765	293	539	1136	3206	9643	3	5	11	26	158	0	0	1	7	126	0	0	1	3	21	257	194
DSB_RM_20191011_Nuc_CD8_F4_02	LTQ FT Ultra		FLASHDeconv	2019-10-12T06:59:19Z	120.9627	1321	1582	680	0	0.42983565	0.0011738716	30	41	602	0	1582	0	0	0	0	3	8	12	15	24	1	8	12	16	71	705.015465	8271.573165	12183.944964	15379.234989	74466.402443	262	558	1080	3200	8606	3	5	11	23	154	0	0	1	6	120	0	0	1	3	21	263	193
DSB_RM_20191013_Nuc_CD8_F6_01	LTQ FT Ultra		FLASHDeconv	2019-10-13T10:21:23Z	121.10556	1099	1218	772	0	0.63382596	2.0160884E-05	2	3	766	0	1218	0	0	0	0	3	8	14	19	25	1	6	8	20	98	711.345601	7537.28677	9436.076578	21261.772855	94602.656551	505	1620	5692	10000	10000	3	6	14	33	165	0	0	0	1	66	0	0	0	1	13	88	42
DSB_RM_20191013_Nuc_CD8_F6_02	LTQ FT Ultra		FLASHDeconv	2019-10-13T12:37:44Z	120.97059	1126	1187	724	0	0.609941	1.9103949E-05	2	3	719	0	1187	0	0	0	0	3	5	12	16	24	1	6	8	14	84	707.031609	7028.610196	9222.68413	14007.908709	96966.827559	505	1279	4541	10000	10000	3	6	12	30	173	0	0	0	0	71	0	0	0	0	13	63	39
DSB_RM_20191013_Nuc_CD8_F7_01	LTQ FT Ultra		FLASHDeconv	2019-10-13T14:51:24Z	120.91788	1030	513	316	0	0.6159844	0.00034157123	5	6	307	0	513	0	0	0	0	3	6	10	15	24	1	5	7	10	84	702.078974	6193.204121	8263.495106	11064.937078	97870.440886	520	1027	3123	10000	10000	3	5	10	29	170	0	0	0	1	60	0	0	0	1	15	44	29
DSB_RM_20191013_Nuc_CD8_F7_02	LTQ FT Ultra		FLASHDeconv	2019-10-13T17:05:05Z	120.99753	1015	519	319	0	0.6146436	0.0002365884	4	5	311	0	519	0	0	0	0	3	6	9	14	23	1	5	7	10	84	704.175778	6063.835867	8431.087961	11341.392068	95148.709418	517	980	3504	10000	10000	3	5	11	29	140	0	0	0	1	53	0	0	0	1	13	43	29
DSB_RM_20191013_Nuc_CD8_F8_01	LTQ FT Ultra		FLASHDeconv	2019-10-13T20:47:23Z	121.08981	1026	552	417	0	0.7554348	0.0001498801	3	5	406	0	552	0	0	0	0	3	6	10	14	19	2	6	8	15	76	1610.173039	7190.484831	9331.404251	15046.383495	92079.011914	516	3345	7906	10000	10000	3	9	19	51	152	0	0	0	2	66	0	0	0	1	13	92	63
DSB_RM_20191013_Nuc_CD8_F8_02	LTQ FT Ultra		FLASHDeconv	2019-10-13T23:00:35Z	120.93158	1071	553	426	0	0.7703436	0.0001546534	4	7	415	0	553	0	0	0	0	3	7	11	14	20	1	6	8	14	80	948.634457	7256.639363	9069.586269	15270.531932	97767.076763	493	4104	9325	10000	10000	3	10	21	54	154	0	0	0	2	41	0	0	0	1	14	92	57
DSB_RM_20191013_Nuc_CD8_F9_01	LTQ FT Ultra		FLASHDeconv	2019-10-14T01:14:16Z	120.87945	1070	540	406	0	0.75185186	0.000158122	4	5	396	0	540	0	0	0	0	3	7	12	14	21	1	7	8	13	78	782.567966	7217.274386	9393.138469	13765.519958	91113.474891	475	3781	8772	10000	10000	3	10	20	45	153	0	0	0	1	77	0	0	0	1	13	70	50
DSB_RM_20191013_Nuc_CD8_F9_02	LTQ FT Ultra		FLASHDeconv	2019-10-14T03:27:58Z	121.08438	1014	541	402	0	0.7430684	0.00013647473	3	5	393	0	541	0	0	0	0	3	6	11	14	22	1	6	8	12	90	792.247518	7276.482816	8953.79973	13401.837406	98706.924856	524	3533	8362	10000	10000	3	10	19	39	126	0	0	0	1	32	0	0	0	1	16	80	52
DSB_RM_20191130_Nuc_Bpos_CD19_F4_01	LTQ FT Ultra		FLASHDeconv	2019-11-30T15:45:12Z	126.75423	1643	1611	950	0	0.5896959	0.0049315067	75	250	677	0	1611	0	0	0	0	3	8	12	15	25	1	7	12	16	71	707.031166	7687.269988	13180.685818	15319.506436	80425.371135	189	1030	2935	5501	10000	3	7	19	47	170	0	0	3	15	171	0	0	1	5	19	496	394
DSB_RM_20191130_Nuc_Bpos_CD19_F4_02	LTQ FT Ultra		FLASHDeconv	2019-11-30T18:08:38Z	126.86367	1641	1581	991	0	0.6268185	0.0039119753	64	238	716	0	1581	0	0	0	0	3	9	13	16	25	1	7	13	17	69	711.345646	8404.144116	13750.524662	15333.5175	71454.941335	212	1256	2973	5379	10000	3	8	18	45	189	0	0	3	15	150	0	0	2	5	20	521	409
DSB_RM_20191130_Nuc_Bpos_CD19_F5_01	LTQ FT Ultra		FLASHDeconv	2019-11-30T21:41:00Z	126.940674	1656	1558	1019	0	0.6540437	0.0016426598	33	156	822	0	1558	0	0	0	0	3	9	14	18	25	1	8	15	19	78	711.987414	9328.835339	15069.856169	19775.531974	92508.174626	188	1363	3255	5663	10000	3	8	17	40	132	0	0	2	10	116	0	0	1	4	17	472	357
DSB_RM_20191130_Nuc_Bpos_CD19_F5_02	LTQ FT Ultra		FLASHDeconv	2019-11-30T23:59:43Z	126.97027	1680	1565	1010	0	0.6453674	0.0014856391	36	90	824	0	1565	0	0	0	0	3	9	14	17	25	1	8	15	19	97	711.346016	9240.004631	15214.501989	19708.450333	97744.717384	208	1508	3255	5321	10000	3	8	15	38	144	0	0	2	10	119	0	0	1	4	16	452	341
DSB_RM_20191130_Nuc_Bpos_CD19_F6_01	LTQ FT Ultra		FLASHDeconv	2019-12-01T02:18:21Z	126.98153	1661	1485	810	0	0.54545456	0.00046391675	15	40	749	0	1485	0	0	0	0	3	9	16	20	25	1	8	18	25	80	711.34619	9100.475762	19946.651474	22578.558199	97754.950337	210	1356	2784	4513	10000	3	5	10	21	137	0	0	0	3	103	0	0	0	1	10	210	145
DSB_RM_20191130_Nuc_Bpos_CD19_F6_02	LTQ FT Ultra		FLASHDeconv	2019-12-01T04:36:58Z	127.03361	1644	1494	727	0	0.48661312	0.00040166578	10	26	682	0	1494	0	0	0	0	3	7	15	19	25	1	7	15	23	78	711.346472	8402.398173	13993.909341	22535.497357	95735.653572	211	1252	2579	4431	10000	3	5	8	19	127	0	0	0	2	87	0	0	0	1	10	171	114
DSB_RM_20191130_Nuc_Bpos_CD19_F7_01	LTQ FT Ultra		FLASHDeconv	2019-12-01T08:09:18Z	127.05212	1628	1477	729	0	0.49356803	0.0005765839	10	24	663	0	1477	0	0	0	0	3	7	13	17	25	1	8	15	27	75	707.031342	8673.669744	13993.923	22548.50596	80794.569673	205	1034	2308	4159	10000	3	5	10	23	136	0	0	0	2	108	0	0	0	1	17	180	128
DSB_RM_20191130_Nuc_Bpos_CD19_F7_02	LTQ FT Ultra		FLASHDeconv	2019-12-01T10:27:55Z	126.90247	1659	1476	690	0	0.46747968	0.0006604825	12	19	622	0	1476	0	0	0	0	3	8	14	19	25	1	8	15	27	84	707.031159	8763.294622	13993.920342	22779.73143	97832.114528	205	1098	2386	4332	10000	3	4	9	23	120	0	0	0	2	92	0	0	0	1	15	173	131
DSB_RM_20191130_Nuc_Bpos_CD19_F8_01	LTQ FT Ultra		FLASHDeconv	2019-12-01T12:46:36Z	126.87724	1742	1634	1119	0	0.6848225	0.00017265607	9	17	1064	0	1634	0	0	0	0	3	5	10	15	25	1	7	9	26	83	733.969424	8091.066555	10212.06976	24416.796997	97553.214541	202	2266	4674	6901	10000	3	6	12	24	109	0	0	0	2	94	0	0	0	1	11	258	164
DSB_RM_20191130_Nuc_Bpos_CD19_F8_02	LTQ FT Ultra		FLASHDeconv	2019-12-01T15:05:15Z	127.08034	1717	1617	1178	0	0.7285096	0.00013992006	9	12	1121	0	1617	0	0	0	0	3	6	9	15	25	1	7	9	28	99	711.987683	8143.337873	10419.899877	32388.718442	96150.085807	207	2531	4686	7015	10000	3	7	12	24	119	0	0	0	2	83	0	0	0	1	13	261	186
DSB_RM_20191130_Nuc_Bpos_CD19_F9_01	LTQ FT Ultra		FLASHDeconv	2019-12-01T18:00:00Z	127.0841	1694	1588	1187	0	0.7474811	5.2564956E-05	7	16	1159	0	1588	0	0	0	0	3	6	11	15	25	1	7	9	30	91	733.969263	8371.348737	10439.125228	33378.712576	99880.004897	216	2749	4915	7132	10000	3	7	12	21	128	0	0	0	1	96	0	0	0	1	13	183	115
DSB_RM_20191130_Nuc_Bpos_CD19_F9_02	LTQ FT Ultra		FLASHDeconv	2019-12-01T21:09:00Z	126.66323	1703	1529	1141	0	0.74623936	4.151483E-05	4	10	1117	0	1529	0	0	0	0	3	6	11	17	25	1	7	8	26	94	711.346695	8126.229315	9778.203936	22943.410026	93477.036688	173	2741	4562	6772	10000	3	6	11	19	110	0	0	0	1	82	0	0	0	1	13	170	117
LCA_05172018_NRTDP_Allen_CD4B1F2_CID	LTQ FT Ultra	LTQ40421	FLASHDeconv	2018-05-17T15:15:09Z	95.0323	2126	949	447	0	0.47102213	0.00020064005	4	5	435	0	949	0	0	0	0	4	6	7	10	19	1	1	2	7	33	609.176558	847.263564	1745.82612	7592.684623	28963.656092	61	195	240	384	6143	3	4	5	8	69	0	0	0	0	39	0	0	0	0	14	33	24
LCA_05172018_NRTDP_Allen_CD4B1F2_ETD	LTQ FT Ultra	LTQ40421	FLASHDeconv	2018-05-17T17:08:55Z	94.95023	2160	877	85	0	0.096921325	0	0	1	85	0	0	877	0	0	0	4	6	7	9	20	1	1	5	7	15	606.20209	743.162422	4350.171168	7576.69299	16553.356585	162	253	306	405	7043	3	3	3	4	22	0	0	0	0	3	0	0	0	0	2	1	0
LCA_05172018_NRTDP_Allen_CD4B1F4_CID	LTQ FT Ultra	LTQ40421	FLASHDeconv	2018-05-17T19:02:06Z	95.103546	1913	950	749	0	0.78842103	0.0031378737	34	46	564	0	950	0	0	0	0	4	8	12	16	25	1	1	7	16	67	606.201816	880.139545	6919.257335	13838.537099	66568.482507	135	312	1098	5201	10000	3	5	12	36	206	0	0	1	11	206	0	0	1	3	17	310	238
LCA_05172018_NRTDP_Allen_CD4B1F4_ETD	LTQ FT Ultra	LTQ40421	FLASHDeconv	2018-05-17T20:55:16Z	94.94849	1835	804	337	0	0.41915423	0.020082662	36	56	180	0	0	804	0	0	0	4	8	13	17	24	1	6	12	18	80	600.370908	5772.822675	12106.88428	15045.391117	86333.986325	191	380	618	2373	10000	3	8	33	83	250	0	0	8	25	228	0	0	3	6	20	212	177
LCA_05172018_NRTDP_Allen_CD4B2F2_CID	LTQ FT Ultra	LTQ40421	FLASHDeconv	2018-05-18T02:34:54Z	95.10447	2349	1074	956	0	0.89013034	0.00076672	12	43	782	0	1074	0	0	0	0	4	6	7	8	20	1	2	7	8	79	606.20056	1271.711225	6542.06132	9106.654353	92987.835971	152	409	1368	3823	10000	3	7	13	38	174	0	0	1	13	146	0	0	1	4	18	417	326
LCA_05172018_NRTDP_Allen_CD4B2F2_ETD	LTQ FT Ultra	LTQ40421	FLASHDeconv	2018-05-18T04:28:04Z	95.06149	2278	952	491	0	0.5157563	0.001546199	12	23	381	0	0	952	0	0	0	4	6	7	8	17	1	6	7	9	83	600.370904	4939.770032	7129.823182	9905.111489	90069.761561	189	336	600	2075	10000	3	6	16	54	204	0	0	1	16	137	0	0	1	4	23	229	166
LCA_05172018_NRTDP_Allen_CD8B2F1_CID	LTQ FT Ultra	LTQ40421	FLASHDeconv	2018-05-17T22:48:30Z	95.11345	2257	1002	745	0	0.743513	0.00017319767	3	5	704	0	1002	0	0	0	0	4	5	7	8	21	1	1	4	7	38	599.332427	862.12858	3489.55027	8544.323722	41356.039074	138	244	363	1174	6634	3	4	7	14	104	0	0	0	2	87	0	0	0	1	23	167	113
LCA_05172018_NRTDP_Allen_CD8B2F1_ETD	LTQ FT Ultra	LTQ40421	FLASHDeconv	2018-05-18T00:41:42Z	95.12721	2247	914	276	0	0.30196938	0.00018445322	1	2	269	0	0	914	0	0	0	4	5	7	8	20	1	5	6	8	71	606.202081	3894.037948	7172.791399	9804.163527	63644.343099	198	301	410	704	7375	3	4	6	12	79	0	0	0	0	56	0	0	0	0	12	43	17
LCA_05182018_NRTDP_Allen_CD4B2F1_CID	LTQ FT Ultra	LTQ40421	FLASHDeconv	2018-05-19T02:20:57Z	94.97478	2141	1189	1121	0	0.9428091	0.0029899962	50	198	734	0	1189	0	0	0	0	4	7	8	11	21	1	6	8	11	50	606.201869	6527.066573	8828.318338	10712.524556	57009.961616	165	1193	3873	7050	10000	3	14	36	77	209	0	2	11	33	150	0	1	4	6	23	815	713
LCA_05182018_NRTDP_Allen_CD4B2F1_ETD	LTQ FT Ultra	LTQ40421	FLASHDeconv	2018-05-19T00:27:48Z	94.99894	2024	1040	754	0	0.725	0.0023249178	26	87	537	0	0	1040	0	0	0	4	7	8	10	22	1	7	8	11	63	606.20217	6787.634326	9001.192283	10773.473372	79910.309021	158	522	1154	4916	10000	3	6	35	96	247	0	0	6	30	208	0	0	2	5	24	422	348
LCA_05182018_NRTDP_Allen_CD4B2F4_CID	LTQ FT Ultra	LTQ40421	FLASHDeconv	2018-05-18T22:34:38Z	95.00761	1933	1104	1054	0	0.9547101	0.0013911639	32	76	826	0	1104	0	0	0	0	4	11	14	17	25	1	8	10	16	97	606.202055	9067.997586	11442.973123	15316.507497	99584.7457	152	4642	7024	9021	10000	3	17	28	46	218	0	1	5	14	216	0	1	2	5	19	660	520
LCA_05182018_NRTDP_Allen_CD4B2F4_ETD	LTQ FT Ultra	LTQ40421	FLASHDeconv	2018-05-18T20:41:30Z	95.08978	1748	916	578	0	0.6310044	0.0036880895	18	41	385	0	0	916	0	0	0	4	11	14	17	25	1	8	13	19	94	609.176602	9547.360601	12565.658044	16403.27697	98111.554898	197	538	1984	7554	10000	3	11	40	84	241	0	0	6	19	198	0	0	3	5	19	370	296
LCA_05182018_NRTDP_Allen_CD8B1F1_CID	LTQ FT Ultra	LTQ40421	FLASHDeconv	2018-05-19T06:07:19Z	95.037125	1975	1166	1079	0	0.92538595	0.0046150065	69	270	726	0	1166	0	0	0	0	4	6	8	12	23	1	6	8	12	71	606.202058	6527.067372	8081.69541	13358.830611	81824.047206	154	1271	3291	6790	10000	3	12	27	62	167	0	0	7	26	106	0	0	2	5	23	664	540
LCA_05182018_NRTDP_Allen_CD8B1F1_ETD	LTQ FT Ultra	LTQ40421	FLASHDeconv	2018-05-19T04:14:07Z	94.9853	1943	1022	714	0	0.69863015	0.0041565015	35	67	484	0	0	1022	0	0	0	4	6	8	12	23	1	7	8	13	94	609.176884	6573.057663	9028.438566	13404.808468	96051.026503	176	470	993	4145	10000	3	6	27	87	222	0	0	3	26	155	0	0	1	5	26	372	304
