SourceFile	Instrument	SerialNumber	DeconvolutionEngine	StartTimeStamp	RTDuration	mzMLMS1Count	mzMLMSnCount	DeconvMSnWithPeaksCount	DeconvMSnWithoutPeaksCount	DeconvMSnWithPeaksFraction	Redundancy	HighestDegree	LargestComponentSize	ComponentCount	mzMLHCDCount	mzMLCIDCount	mzMLETDCount	mzMLECDCount	mzMLEThcDCount	mzMLETciDCount	mzMLPreZMin	mzMLPreZQ1	mzMLPreZQ2	mzMLPreZQ3	mzMLPreZMax	DeconvPreZMin	DeconvPreZQ1	DeconvPreZQ2	DeconvPreZQ3	DeconvPreZMax	DeconvPreMassMin	DeconvPreMassQ1	DeconvPreMassQ2	DeconvPreMassQ3	DeconvPreMassMax	mzMLPeakCountMin	mzMLPeakCountQ1	mzMLPeakCountQ2	mzMLPeakCountQ3	mzMLPeakCountMax	DeconvPeakCountMin	DeconvPeakCountQ1	DeconvPeakCountQ2	DeconvPeakCountQ3	DeconvPeakCountMax	AALinkCountMin	AALinkCountQ1	AALinkCountQ2	AALinkCountQ3	AALinkCountMax	TagLengthMin	TagLengthQ1	TagLengthQ2	TagLengthQ3	TagLengthMax	AALinkCountAbove2	TagLengthAbove2
DSB_RM_20191010_Nuc_CD3_F6_02	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-10-10T19:25:16Z	121.13479	1099	1236	576	0	0.46601942	2.415459E-05	2	3	572	0	1236	0	0	0	0	3	6	9	18	24	1	3	3	3	28	2109.43363059	2975.04781059	3470.22790059	4035.22936059	30384.87890353	533	1470	4898	10000	10000	4	13	35	74	340	0	0	0	2	52	0	0	0	1	13	117	48
DSB_RM_20191010_Nuc_CD3_F7_01	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-10-10T21:38:53Z	120.94705	1032	523	251	0	0.47992352	0.0007011952	6	7	240	0	523	0	0	0	0	3	6	10	15	24	1	3	3	6	24	921.3156035300001	2954.38465059	3603.58738059	6697.61521765	23770.56094413	502	1507	4645	10000	10000	4	10	34	76	188	0	0	1	4	76	0	0	1	2	17	80	46
DSB_RM_20191010_Nuc_CD3_F7_02	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-10-10T23:52:32Z	120.880806	1053	526	247	0	0.46958175	0.00082288275	6	8	233	0	526	0	0	0	0	3	5	8	14	24	2	3	3	6	32	2109.43387059	2954.38474059	3646.44529059	6873.61348471	31187.273124719995	531	1141	3807	10000	10000	4	13	34	72	246	0	0	0	4	77	0	0	0	2	15	78	45
DSB_RM_20191010_Nuc_CD3_F8_01	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-10-11T03:34:53Z	120.92966	1086	571	349	0	0.6112084	0.0002964134	2	3	332	0	571	0	0	0	0	3	5	12	14	23	1	3	3	6	23	1222.9764435299999	3008.9806905900004	3626.4696105900002	6873.62681765	37475.78560059	508	4438	8995	10000	10000	4	10	20	46	154	0	0	1	4	99	0	0	1	2	12	122	72
DSB_RM_20191010_Nuc_CD3_F8_02	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-10-11T05:48:04Z	120.949425	1078	569	321	0	0.56414765	0.00046728973	3	6	299	0	569	0	0	0	0	3	6	11	14	24	3	3	3	7	34	2109.43387059	3009.04549059	3647.58661059	7394.727294709999	38632.670460019996	508	4648	8513	10000	10000	4	11	22	47	139	0	0	1	5	78	0	0	1	2	19	119	75
DSB_RM_20191010_Nuc_CD3_F9_01	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-10-11T08:01:47Z	121.07411	1017	538	252	0	0.4684015	0.00022133687	3	4	245	0	538	0	0	0	0	3	3	6	13	23	2	3	3	4	23	2109.43438059	2954.38372059	3605.2616805899997	5046.00781765	29816.029841189997	549	3894	7959	10000	10000	4	8	15	33	230	0	0	1	2	87	0	0	1	2	24	60	36
DSB_RM_20191010_Nuc_CD3_F9_02	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-10-11T10:15:28Z	121.01088	1029	535	242	0	0.45233646	0.00037721614	2	3	232	0	535	0	0	0	0	3	5	7	14	24	2	3	3	6	24	2109.4343205900004	2954.3852505900004	3647.07763059	6471.454101179999	28517.956797659997	524	3207	7430	10000	10000	4	10	19	37	163	0	0	1	3	74	0	0	1	2	17	65	47
DSB_RM_20191011_Nuc_CD8_F1_01	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-10-11T13:51:50Z	121.0309	1333	1640	941	0	0.5737805	0.0013249825	30	112	778	0	1640	0	0	0	0	3	7	9	11	22	1	3	8	11	22	1059.99745353	3670.0365705899994	8417.39122824	11341.37524883	16636.87317648	271	691	1661	3548	8798	4	17	44	82	233	0	1	7	23	124	0	1	2	5	22	637	432
DSB_RM_20191011_Nuc_CD8_F1_02	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-10-11T16:11:02Z	120.955376	1344	1627	930	0	0.5716042	0.0010440177	25	72	777	0	1627	0	0	0	0	3	7	9	11	20	1	3	8	11	20	921.37142353	3693.70000059	8401.392835300001	11341.38880589	22652.760500009997	284	611	1490	3453	8980	4	18	44	77	234	0	1	7	21	127	0	1	2	5	22	649	427
DSB_RM_20191011_Nuc_CD8_F2_01	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-10-11T18:24:13Z	121.11084	1268	1556	706	0	0.4537275	0.0016555161	24	40	564	0	1556	0	0	0	0	3	7	10	13	21	1	3	9	13	21	1190.5993735299999	3693.7007805900002	9904.28104236	13780.53445001	19855.2632706	286	436	987	2776	9310	4	12	34	75	226	0	1	6	20	144	0	1	2	5	20	442	322
DSB_RM_20191011_Nuc_CD8_F2_02	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-10-11T20:37:26Z	121.03012	1295	1564	703	0	0.4494885	0.0013616856	22	105	583	0	1564	0	0	0	0	3	7	9	13	21	1	3	8	13	21	1194.86304353	3330.7238505899995	8241.50518471	13765.4899353	17744.43192942	264	416	915	2595	7827	4	13	33	69	234	0	0	4	18	173	0	0	2	5	16	394	301
DSB_RM_20191011_Nuc_CD8_F3_01	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-10-11T22:50:37Z	120.98668	1309	1574	667	0	0.42376113	0.002395199	25	142	503	0	1574	0	0	0	0	3	8	11	14	22	1	3	8	14	21	789.5516535300001	3120.347350589999	8560.62342883	13889.80896589	19870.2630706	280	422	912	2856	10000	4	14	36	75	235	0	0	5	20	202	0	0	2	5	16	382	291
DSB_RM_20191011_Nuc_CD8_F3_02	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-10-12T01:03:46Z	120.97525	1313	1574	649	0	0.4123253	0.0018879948	29	108	522	0	1574	0	0	0	0	3	7	11	14	21	1	3	6	13	22	755.95027353	3039.37234059	6212.042781179999	13890.81208942	18307.12700295	283	410	915	2662	9607	4	14	33	70	220	0	0	3	16	157	0	0	1	5	15	341	262
DSB_RM_20191011_Nuc_CD8_F4_01	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-10-12T04:46:07Z	121.074905	1296	1587	579	0	0.36483932	0.0014641639	20	40	492	0	1587	0	0	0	0	3	8	11	15	23	1	3	7	14	23	1119.17289353	3101.75815059	7433.35220118	14274.06725648	25612.216670599995	293	539	1136	3206	9643	4	12	26	55	223	0	0	2	11	181	0	0	1	4	18	288	207
DSB_RM_20191011_Nuc_CD8_F4_02	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-10-12T06:59:19Z	120.9627	1321	1582	580	0	0.36662453	0.0013459591	24	41	500	0	1582	0	0	0	0	3	8	12	15	24	2	3	9	15	24	2109.4333905900003	3130.37896059	10360.276269420001	15121.773762359999	25606.19043707	262	558	1080	3200	8606	4	12	28	57	228	0	0	3	13	153	0	0	1	4	19	308	215
DSB_RM_20191013_Nuc_CD8_F6_01	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-10-13T10:21:23Z	121.10556	1099	1218	541	0	0.44417077	1.3692065E-05	1	2	539	0	1218	0	0	0	0	3	8	14	19	25	1	3	3	3	29	921.28851353	2954.38537059	3492.39871059	3994.2640305899995	28547.49140353	505	1620	5692	10000	10000	4	11	33	79	560	0	0	0	2	54	0	0	0	1	10	113	43
DSB_RM_20191013_Nuc_CD8_F6_02	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-10-13T12:37:44Z	120.97059	1126	1187	495	0	0.4170177	2.4536866E-05	1	2	492	0	1187	0	0	0	0	3	5	12	16	24	1	3	3	3	26	1201.81671353	2954.38384059	3540.93916059	4031.96299059	25516.13541178	505	1279	4541	10000	10000	4	11	43	96	701	0	0	0	2	66	0	0	0	1	14	97	37
DSB_RM_20191013_Nuc_CD8_F7_01	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-10-13T14:51:24Z	120.91788	1030	513	210	0	0.4093567	0.00077466393	5	6	199	0	513	0	0	0	0	3	6	10	15	24	2	3	3	5	29	2109.43444059	2800.89745059	3605.4176205899994	6431.429017649999	30137.340082369996	520	1027	3123	10000	10000	4	11	40	100	250	0	0	0	3	57	0	0	0	1	17	57	34
DSB_RM_20191013_Nuc_CD8_F7_02	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-10-13T17:05:05Z	120.99753	1015	519	230	0	0.4431599	0.0004936396	4	5	220	0	519	0	0	0	0	3	6	9	14	23	2	3	3	3	23	2109.43405059	2925.30202059	3605.4401805899997	4156.82374059	22247.36015766	517	980	3504	10000	10000	4	11	30	88	218	0	0	0	2	69	0	0	0	1	19	56	35
DSB_RM_20191013_Nuc_CD8_F8_01	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-10-13T20:47:23Z	121.08981	1026	552	275	0	0.4981884	0.000398142	3	4	261	0	552	0	0	0	0	3	6	10	14	19	2	3	3	6	28	1842.71024706	3035.3695905900004	3625.1332305899996	6710.56502118	36067.84225884	516	3345	7906	10000	10000	4	11	29	60	194	0	0	1	4	114	0	0	1	2	15	91	57
DSB_RM_20191013_Nuc_CD8_F8_02	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-10-13T23:00:35Z	120.93158	1071	553	283	0	0.5117541	0.00057639775	4	6	266	0	553	0	0	0	0	3	7	11	14	20	2	3	3	6	25	2109.4340205900003	3009.30937059	3624.7435005899997	6873.61640118	32404.778588249996	493	4104	9325	10000	10000	4	12	25	55	160	0	0	0	4	65	0	0	0	2	19	80	49
DSB_RM_20191013_Nuc_CD8_F9_01	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-10-14T01:14:16Z	120.87945	1070	540	263	0	0.48703703	0.000580501	4	5	250	0	540	0	0	0	0	3	7	12	14	21	1	3	3	3	22	1215.83720353	2954.3849505900002	3582.1771005899996	4061.8936005899996	24759.03657766	475	3781	8772	10000	10000	4	12	24	52	196	0	0	1	2	59	0	0	1	1	24	65	44
DSB_RM_20191013_Nuc_CD8_F9_02	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-10-14T03:27:58Z	121.08438	1014	541	257	0	0.47504622	0.0006687743	4	5	241	0	541	0	0	0	0	3	6	11	14	22	1	3	3	3	30	1215.77550353	2974.2359505900004	3605.1423405899995	4132.36600059	34670.2630059	524	3533	8362	10000	10000	4	11	26	47	195	0	0	0	2	56	0	0	0	1	22	65	44
DSB_RM_20191130_Nuc_Bpos_CD19_F4_01	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-11-30T15:45:12Z	126.75423	1643	1611	1061	0	0.6585972	0.004347981	65	295	745	0	1611	0	0	0	0	3	8	12	15	25	1	3	5	14	25	921.2954335300001	3255.22783059	4127.56330059	13890.7729353	28065.49736472	189	1030	2935	5501	10000	4	18	51	119	328	0	0	5	32	325	0	0	2	6	22	619	495
DSB_RM_20191130_Nuc_Bpos_CD19_F4_02	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-11-30T18:08:38Z	126.86367	1641	1581	1032	0	0.65275145	0.003817698	57	252	743	0	1581	0	0	0	0	3	9	13	16	25	1	3	8	15	32	1033.01422353	3397.71217059	10011.67899589	15045.39535707	36067.88203296	212	1256	2973	5379	10000	4	17	49	117	335	0	1	7	33	348	0	1	2	6	25	671	508
DSB_RM_20191130_Nuc_Bpos_CD19_F5_01	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-11-30T21:41:00Z	126.940674	1656	1558	948	0	0.6084724	0.0017844492	28	154	744	0	1558	0	0	0	0	3	9	14	18	25	1	3	8	16	30	946.63795353	3185.0485605899994	7920.645961770001	15331.5262706	29815.942871779996	188	1363	3255	5663	10000	4	16	40	98	284	0	1	4	23	218	0	1	2	5	17	562	419
DSB_RM_20191130_Nuc_Bpos_CD19_F5_02	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-11-30T23:59:43Z	126.97027	1680	1565	894	0	0.571246	0.0018062434	35	89	711	0	1565	0	0	0	0	3	9	14	17	25	1	3	6	16	28	946.6381535300001	3111.54760059	6285.2362411799995	15257.54868001	36054.84804354	208	1508	3255	5321	10000	4	13	36	89	297	0	0	5	21	183	0	0	2	5	21	530	374
DSB_RM_20191130_Nuc_Bpos_CD19_F6_01	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-12-01T02:18:21Z	126.98153	1661	1485	798	0	0.5373737	0.0003207517	9	24	743	0	1485	0	0	0	0	3	9	16	20	25	1	3	3	8	34	921.3157435300001	2722.2683505900004	3311.5656705899996	9005.96346824	29029.387088249998	210	1356	2784	4513	10000	4	12	28	60	289	0	0	0	5	166	0	0	0	2	13	275	166
DSB_RM_20191130_Nuc_Bpos_CD19_F6_02	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-12-01T04:36:58Z	127.03361	1644	1494	811	0	0.54283804	0.00031663393	13	25	763	0	1494	0	0	0	0	3	7	15	19	25	1	3	3	3	37	895.17920353	2685.53764059	3282.9651405899995	4040.4491805899997	27191.09774061	211	1252	2579	4431	10000	4	10	24	55	291	0	0	0	4	162	0	0	0	2	14	242	142
DSB_RM_20191130_Nuc_Bpos_CD19_F7_01	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-12-01T08:09:18Z	127.05212	1628	1477	767	0	0.5192959	0.0004391325	11	24	715	0	1477	0	0	0	0	3	7	13	17	25	1	3	3	7	49	905.93523353	2686.83319059	3279.71917059	7500.970291770001	37628.70982297	205	1034	2308	4159	10000	4	10	22	48	309	0	0	0	4	186	0	0	0	2	16	244	131
DSB_RM_20191130_Nuc_Bpos_CD19_F7_02	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-12-01T10:27:55Z	126.90247	1659	1476	790	0	0.53523034	0.0003882498	11	19	736	0	1476	0	0	0	0	3	8	14	19	25	1	3	3	6	46	921.32631353	2685.5392905900003	3282.9677205899998	5440.786914710001	37319.6239059	205	1098	2386	4332	10000	4	12	26	54	373	0	0	0	4	141	0	0	0	1	15	236	141
DSB_RM_20191130_Nuc_Bpos_CD19_F8_01	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-12-01T12:46:36Z	126.87724	1742	1634	903	0	0.55263156	0.00034376665	10	23	837	0	1634	0	0	0	0	3	5	10	15	25	1	3	3	5	43	946.63800353	3066.91813059	3546.08506059	5623.7757347100005	37212.282806489995	202	2266	4674	6901	10000	4	10	25	51	244	0	0	1	5	176	0	0	1	2	15	311	195
DSB_RM_20191130_Nuc_Bpos_CD19_F8_02	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-12-01T15:05:15Z	127.08034	1717	1617	826	0	0.51082253	0.00031403624	11	20	767	0	1617	0	0	0	0	3	6	9	15	25	1	3	3	9	47	946.63814353	3043.97614059	3605.09302059	8559.625784709999	40565.53251061	207	2531	4686	7015	10000	4	9	23	50	244	0	0	1	6	117	0	0	1	3	14	303	209
DSB_RM_20191130_Nuc_Bpos_CD19_F9_01	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-12-01T18:00:00Z	127.0841	1694	1588	773	0	0.48677582	0.00017427558	5	13	736	0	1588	0	0	0	0	3	6	11	15	25	1	3	3	4	45	946.63804353	2913.18577059	3335.73976059	4180.32598059	42944.515294139994	216	2749	4915	7132	10000	4	9	21	49	280	0	0	0	3	177	0	0	0	2	17	219	147
DSB_RM_20191130_Nuc_Bpos_CD19_F9_02	LTQ FT Ultra		ProteomeDiscoverer:Xtract	2019-12-01T21:09:00Z	126.66323	1703	1529	726	0	0.47482014	0.00015199013	4	8	692	0	1529	0	0	0	0	3	6	11	17	25	1	3	3	4	46	769.20444353	2974.25719059	3411.0792705899994	4210.94101059	36623.33670238	173	2741	4562	6772	10000	4	8	18	48	303	0	0	0	3	122	0	0	0	2	14	203	128
LCA_05172018_NRTDP_Allen_CD4B1F2_CID	LTQ FT Ultra	LTQ40421	ProteomeDiscoverer:Xtract	2018-05-17T15:15:09Z	95.0323	2126	949	213	0	0.22444679	0.00044290902	3	4	206	0	949	0	0	0	0	4	6	7	10	19	1	3	4	8	20	760.5348535300001	2473.92328059	3891.12241765	8597.04882883	23436.2340706	61	195	240	384	6143	4	6	9	16	168	0	0	0	1	81	0	0	0	1	14	28	21
LCA_05172018_NRTDP_Allen_CD4B1F2_ETD	LTQ FT Ultra	LTQ40421	ProteomeDiscoverer:Xtract	2018-05-17T17:08:55Z	94.95023	2160	877	200	0	0.22805017	0	0	1	200	0	0	877	0	0	0	4	6	7	9	20	1	3	3	5	18	750.5046835300001	2047.6094205900004	2637.52276059	4301.4590176500005	22284.84650353	162	253	306	405	7043	4	5	6	10	38	0	0	0	0	2	0	0	0	0	1	0	0
LCA_05172018_NRTDP_Allen_CD4B1F4_CID	LTQ FT Ultra	LTQ40421	ProteomeDiscoverer:Xtract	2018-05-17T19:02:06Z	95.103546	1913	950	426	0	0.44842106	0.005501243	26	59	288	0	950	0	0	0	0	4	8	12	16	25	1	3	6	15	25	757.21503353	2725.27576059	5541.2906011800005	13838.566936480001	26700.676103529997	135	312	1098	5201	10000	4	9	37	143	498	0	0	5	33	482	0	0	2	6	23	239	204
LCA_05172018_NRTDP_Allen_CD4B1F4_ETD	LTQ FT Ultra	LTQ40421	ProteomeDiscoverer:Xtract	2018-05-17T20:55:16Z	94.94849	1835	804	294	0	0.36567163	0.010262125	24	34	196	0	0	804	0	0	0	4	8	13	17	24	1	3	7	16	24	757.21467353	2640.53320059	6128.53299471	13887.378936480001	20762.819670599998	191	380	618	2373	10000	4	6	22	99	602	0	0	1	26	241	0	0	1	5	26	142	118
LCA_05172018_NRTDP_Allen_CD4B2F2_CID	LTQ FT Ultra	LTQ40421	ProteomeDiscoverer:Xtract	2018-05-18T02:34:54Z	95.10447	2349	1074	536	0	0.49906892	0.0011507882	13	26	447	0	1074	0	0	0	0	4	6	7	8	20	1	4	7	8	20	769.2099335300001	3487.53761412	6624.03662118	9223.0707353	20914.636670599997	152	409	1368	3823	10000	4	10	40	100	380	0	0	4	25	268	0	0	2	5	34	300	228
LCA_05172018_NRTDP_Allen_CD4B2F2_ETD	LTQ FT Ultra	LTQ40421	ProteomeDiscoverer:Xtract	2018-05-18T04:28:04Z	95.06149	2278	952	402	0	0.4222689	0.0008312552	6	10	355	0	0	952	0	0	0	4	6	7	8	17	1	4	6	8	18	757.21509353	3445.5605176500003	6513.08026824	9355.54962824	21177.193803529997	189	336	600	2075	10000	4	6	17	82	557	0	0	0	17	320	0	0	0	3	39	150	113
LCA_05172018_NRTDP_Allen_CD8B2F1_CID	LTQ FT Ultra	LTQ40421	ProteomeDiscoverer:Xtract	2018-05-17T22:48:30Z	95.11345	2257	1002	406	0	0.40518963	0.00077844673	9	11	377	0	1002	0	0	0	0	4	5	7	8	21	1	3	5	8	21	759.2114535300001	2634.51331059	4774.84181765	9106.65492471	19950.5100706	138	244	363	1174	6634	4	7	15	35	276	0	0	0	5	192	0	0	0	2	19	134	91
LCA_05172018_NRTDP_Allen_CD8B2F1_ETD	LTQ FT Ultra	LTQ40421	ProteomeDiscoverer:Xtract	2018-05-18T00:41:42Z	95.12721	2247	914	309	0	0.3380744	4.202917E-05	1	2	307	0	0	914	0	0	0	4	5	7	8	20	1	3	4	7	17	751.50831353	2634.51196059	4027.29309412	7985.974594709999	47568.21480353	198	301	410	704	7375	4	5	8	18	194	0	0	0	0	66	0	0	0	0	13	33	11
LCA_05182018_NRTDP_Allen_CD4B2F1_CID	LTQ FT Ultra	LTQ40421	ProteomeDiscoverer:Xtract	2018-05-19T02:20:57Z	94.97478	2141	1189	1021	0	0.8587048	0.0037237618	41	243	577	0	1189	0	0	0	0	4	7	8	11	21	1	6	8	11	22	754.24020353	6508.06452471	8828.320994709999	10826.646265890002	19961.519283539998	165	1193	3873	7050	10000	4	18	72	171	498	0	3	19	70	286	0	2	5	9	30	801	717
LCA_05182018_NRTDP_Allen_CD4B2F1_ETD	LTQ FT Ultra	LTQ40421	ProteomeDiscoverer:Xtract	2018-05-19T00:27:48Z	94.99894	2024	1040	817	0	0.78557694	0.0016049872	25	44	632	0	0	1040	0	0	0	4	7	8	10	22	1	6	7	10	22	771.26660353	5302.912108240001	8081.6948823600005	10178.45293883	19965.50185413	158	522	1154	4916	10000	4	9	46	142	530	0	0	2	30	268	0	0	1	5	33	401	319
LCA_05182018_NRTDP_Allen_CD4B2F4_CID	LTQ FT Ultra	LTQ40421	ProteomeDiscoverer:Xtract	2018-05-18T22:34:38Z	95.00761	1933	1104	836	0	0.7572464	0.0011030571	13	23	672	0	1104	0	0	0	0	4	11	14	17	25	1	3	10	15	25	754.24034353	3820.9978305899995	11019.444828239999	15040.609602359998	31345.853364719995	152	4642	7024	9021	10000	4	30	98	179	603	0	2	13	32	564	0	1	4	6	29	623	505
LCA_05182018_NRTDP_Allen_CD4B2F4_ETD	LTQ FT Ultra	LTQ40421	ProteomeDiscoverer:Xtract	2018-05-18T20:41:30Z	95.08978	1748	916	553	0	0.6037118	0.0038459522	17	47	369	0	0	916	0	0	0	4	11	14	17	25	1	3	12	16	25	754.2403635300001	3736.04125059	12314.871762359999	15656.72131119	27844.110074129996	197	538	1984	7554	10000	4	15	47	116	684	0	0	6	27	391	0	0	2	6	31	329	254
LCA_05182018_NRTDP_Allen_CD8B1F1_CID	LTQ FT Ultra	LTQ40421	ProteomeDiscoverer:Xtract	2018-05-19T06:07:19Z	95.037125	1975	1166	956	0	0.81989706	0.004492979	43	129	558	0	1166	0	0	0	0	4	6	8	12	23	1	6	8	13	23	754.2401435300001	6524.05091471	7928.32827177	13369.122508829998	19950.49949001	154	1271	3291	6790	10000	4	14	55	163	442	0	1	15	60	188	0	1	4	8	24	676	552
LCA_05182018_NRTDP_Allen_CD8B1F1_ETD	LTQ FT Ultra	LTQ40421	ProteomeDiscoverer:Xtract	2018-05-19T04:14:07Z	94.9853	1943	1022	750	0	0.7338552	0.0024850913	27	53	557	0	0	1022	0	0	0	4	6	8	12	23	1	6	7	12	23	754.2401835300001	6511.07678118	7155.857301179999	11647.70198942	20871.52281119	176	470	993	4145	10000	4	12	40	116	506	0	0	1	24	287	0	0	1	5	37	353	276
LCA_05182018_NRTDP_Allen_CD8B1F6_CID	LTQ FT Ultra	LTQ40421	ProteomeDiscoverer:Xtract	2018-05-18T17:35:09Z	94.982285	1949	977	594	0	0.60798365	0.00071541726	8	14	523	0	977	0	0	0	0	4	6	8	12	25	1	3	3	3	33	878.17162353	2919.10243059	3893.6051805899997	4428.74839059	27785.76140237	154	5665	8759	10000	10000	4	27	88	219	844	0	3	7	19	388	0	2	3	4	26	455	353
LCA_05182018_NRTDP_Allen_CD8B1F6_ETD	LTQ FT Ultra	LTQ40421	ProteomeDiscoverer:Xtract	2018-05-18T15:41:52Z	95.06851	1775	778	309	0	0.39717224	0.004244946	14	17	243	0	0	778	0	0	0	4	7	8	13	25	1	3	3	6	34	765.0948835300001	2547.95725059	3065.28979059	6513.08390118	27785.80896237	187	674	2599	8729	10000	4	12	28	66	553	0	0	2	12	145	0	0	1	4	23	147	107
LCA_05192018_NRTDP_Allen_CD4B2-2F2_CID	LTQ FT Ultra	LTQ40421	ProteomeDiscoverer:Xtract	2018-05-20T06:39:32Z	95.00623	2112	1025	523	0	0.5102439	0.0027032373	24	47	410	0	1025	0	0	0	0	4	6	7	9	16	1	3	6	8	20	749.59485353	2634.51181059	5242.82421765	9015.19418471	19950.4674706	132	280	467	1399	10000	4	8	21	56	462	0	0	5	19	255	0	0	2	4	21	290	232
LCA_05192018_NRTDP_Allen_CD4B2-2F2_ETD	LTQ FT Ultra	LTQ40421	ProteomeDiscoverer:Xtract	2018-05-20T04:46:22Z	94.94555	2023	939	473	0	0.5037274	0.0023560396	21	29	409	0	0	939	0	0	0	4	6	7	9	21	1	3	5	8	16	750.50454353	2364.33844059	4063.26401765	8143.355384709999	13547.8700353	189	324	473	1279	10000	4	7	23	54	427	0	0	0	5	332	0	0	0	2	30	163	92
LCA_05192018_NRTDP_Allen_CD4B2F5_CID	LTQ FT Ultra	LTQ40421	ProteomeDiscoverer:Xtract	2018-05-20T10:25:56Z	94.989876	1862	1062	762	0	0.7175141	0.0008760403	12	17	640	0	1062	0	0	0	0	4	12	17	20	25	1	3	3	13	28	752.44622353	3537.6391005899995	4266.375100589999	11978.88058824	38640.538538839995	135	7997	9547	10000	10000	4	79	152	244	1023	0	8	15	27	571	0	3	4	9	29	720	636
LCA_05192018_NRTDP_Allen_CD4B2F5_ETD	LTQ FT Ultra	LTQ40421	ProteomeDiscoverer:Xtract	2018-05-20T08:32:42Z	94.93402	1763	828	481	0	0.5809179	0.0037681912	41	57	346	0	0	828	0	0	0	4	11	17	21	25	1	3	3	15	28	754.24028353	3126.6388305899995	4221.84421059	15214.8052706	22350.012363539998	200	1337	4831	10000	10000	4	20	54	107	1007	0	1	7	19	197	0	1	3	4	25	321	259
LCA_05192018_NRTDP_Allen_CD8B2-2F1_CID	LTQ FT Ultra	LTQ40421	ProteomeDiscoverer:Xtract	2018-05-19T14:20:54Z	94.96677	2395	1068	763	0	0.7144195	0.0010767003	18	35	633	0	1068	0	0	0	0	4	6	6	7	20	1	3	6	7	23	751.60063353	3272.02795059	6188.09651765	8827.315308239999	20716.458881190003	148	736	2238	4267	9403	4	11	29	72	304	0	0	3	12	192	0	0	1	4	21	391	283
LCA_05192018_NRTDP_Allen_CD8B2-2F1_ETD	LTQ FT Ultra	LTQ40421	ProteomeDiscoverer:Xtract	2018-05-19T12:36:08Z	94.97523	2355	962	612	0	0.6361746	0.00018185124	4	7	585	0	0	962	0	0	0	4	5	6	7	21	1	3	6	7	21	754.24016353	2910.59185059	5695.8186847100005	8012.91092118	19965.5320706	180	446	753	1665	10000	4	8	21	58	342	0	0	0	4	209	0	0	0	1	24	177	102
LCA_05192018_NRTDP_Allen_CD8B2F2_CID	LTQ FT Ultra	LTQ40421	ProteomeDiscoverer:Xtract	2018-05-19T18:07:14Z	94.996735	2119	996	314	0	0.31526104	0.00050874014	6	7	299	0	996	0	0	0	0	4	6	7	8	25	1	3	3	6	25	750.59772353	2061.68551059	2634.5122905900002	6059.010604710001	21428.7822706	159	247	309	472	4625	4	5	7	11	76	0	0	0	1	25	0	0	0	1	11	41	30
LCA_05192018_NRTDP_Allen_CD8B2F2_ETD	LTQ FT Ultra	LTQ40421	ProteomeDiscoverer:Xtract	2018-05-19T16:14:02Z	94.95738	2106	922	392	0	0.4251627	5.219479E-05	3	4	389	0	0	922	0	0	0	4	6	7	8	25	1	3	3	6	40	752.1757435300001	2047.60897059	2580.4817205900004	6188.092521179999	27871.072141200002	162	329	417	618	10000	4	5	9	19	296	0	0	0	0	57	0	0	0	0	13	12	7
